"HolderAddress","Quantity","PendingBalanceUpdate"
"0xf4dd096a6168265235c15fd2078c10ca22888a1a","1","No"
"0xa1fdb0c2556dfdd2250c21e95a77b24facd7d987","1","No"
"0xbc36c577b500f035b7ca8f25bf611843fba6b9f6","1","No"
"0x16fa6d22685418e463bc350f87df6655447e88f3","1","No"
"0x49ca963ef75bceba8e4a5f4ceab5fd326bef6123","1","No"
"0xa2e931dcf8944b13e3e63746ab33e72b3d8196e2","1","No"
"0x60dd36120aa3c5e4283fadc9f369c51425473cc4","1","No"
"0x26b29c088edac73de7472e8383f7a3d034f8a759","1","No"
"0xa49cce2e71d38025d95639ad5695e8eed6026bd4","1","No"
"0x9cc8714a7602f6e94acd09d7bb678c0de6540b20","1","No"
"0x87a4e5de8bd0228f913a5ac61cb2b481db2e1ce7","1","No"
"0x8753982d800bbbf1faf478ef84c3e96f2775d3b9","1","No"
"0xb53da13fdd2e8b8ddb135c7d4e4e393483cb3c41","1","No"
"0x9c7007b750b509da0c72338de2c2531ed559f4af","1","No"
"0xd88ed83743a1f04bd6988094dd049a6b3cc21726","1","No"
"0xdca134fa2adc6f40e95e656e1cab9f1b4b6a1246","1","No"
"0x8232748c5b5118d9511dfac4355a0d359deb375c","1","No"
"0x703593e35e020b089155a41f4b50c12f9e578622","1","No"
"0x7e54e550ae344dc8915e17904ab8572fa8558830","1","No"
"0xb4ac876e1d46acaac87a1e1409c4fd4f87e25a9c","1","No"
"0xf8bfb84abc622b238883bbab3fa25a943a6c7c55","1","No"
"0x9d70be1c37d8eba5c38c8ab044437523494746e2","1","No"
"0x2c2662cbb11e3ee136aaf123a0ece7ce4076ec14","1","No"
"0xed076561823c6797680e1167ea0f33c71a9098a5","1","No"
"0x2870f26601fe2d07b0865fe35fb9b7b50085c768","1","No"
"0xccac668b26062a79afe680ccff8e94456d69c143","1","No"
"0xd888de7c816f54cdccb1a803a708a81e38708884","1","No"
"0x404b0deac2c44dc09db970ed49d628ecfb8abb3d","1","No"
"0x8551657bf2e6481ea994a6759d15d2d1d7650d1f","1","No"
"0x955b1fad4b1ca62abe8aa5c17b54c5da35ab3256","1","No"
"0xbd1b2800ec7e2daaf7d7333a341ce1c5232442fb","1","No"
"0x64fe3b49381bca2a4bbb0bcb21178b053181334e","1","No"
"0x2dfef88469ed1bd907b70414613211c3c77c7c49","1","No"
"0x713474d7a9c2f3e89e269c8f8a547fa4d4f6b8fb","1","No"
"0x282e9154f798f09dc62632be7140278f3c2b75b0","1","No"
"0x58e7ee50a7ae47eeced9933d83d3dacc8385148d","1","No"
